stateID,dimRec,Sample,LogLik,LogLik_true,rankTrue,numTrials
d2s0,3,35937,-77056.7454543,-77059.2035928,1,100
d2s0,3,36100,-77406.0650892,-77408.5272198,1,100
d2s0,3,36481,-78222.262173,-78224.7076668,1,100
d2s0,3,36864,-79045.3834927,-79047.8212655,1,100
d2s0,3,37249,-79868.3980182,-79870.8455531,1,100
d2s0,3,37636,-80696.6354061,-80699.1068311,1,100
d2s0,3,38025,-81530.3950918,-81532.8569997,1,100
d2s0,3,38416,-82366.4338933,-82368.8344504,1,100
d2s0,3,38809,-83210.8721947,-83213.261996,1,100
d2s0,3,39204,-84055.4846614,-84057.8409667,1,100
d2s0,3,39304,-84270.3422064,-84272.7094269,1,100
d2s0,3,39601,-84907.5449022,-84909.9272858,1,100
d2s0,3,40000,-85762.653218,-85765.0131054,1,100
d2s0,3,40401,-86621.451973,-86623.7643259,1,100
d2s0,3,40804,-87484.0689965,-87486.3763887,1,100
d2s0,3,41209,-88353.616501,-88355.9141395,1,100
d2s0,3,41616,-89227.5488607,-89229.836071,1,100
d2s0,3,42025,-90100.7146104,-90102.959235,1,100
d2s0,3,42436,-90985.0530007,-90987.3361487,1,100
d2s0,3,42849,-91872.5770392,-91874.8892029,1,100
d2s0,3,42875,-91928.9677638,-91931.2821024,1,100
d2s0,3,43264,-92765.5940104,-92767.9128757,1,100
d2s0,3,43681,-93661.8576819,-93664.1652839,1,100
d2s0,3,44100,-94562.3558794,-94564.6814498,1,100
d2s0,3,44521,-95465.9637179,-95468.3026293,1,100
d2s0,3,44944,-96371.7253371,-96374.0704132,1,100
d2s0,3,45369,-97284.9702306,-97287.3554464,1,100
d2s0,3,45796,-98202.4300799,-98204.8363166,1,100
d2s0,3,46225,-99119.2081364,-99121.6287732,1,100
d2s0,3,46656,-100042.260814,-100044.665211,1,100
d2s0,3,47089,-100968.344633,-100970.717447,1,100
d2s0,3,47524,-101902.345564,-101904.717181,1,100
d2s0,3,47961,-102838.400216,-102840.783799,1,100
d2s0,3,48400,-103779.779024,-103782.213226,1,100
d2s0,3,48841,-104728.626758,-104731.077863,1,100
d2s0,3,49284,-105680.980573,-105683.460912,1,100
d2s0,3,49729,-106635.640507,-106638.144824,1,100
d2s0,4,1,-1.2280305,-2.261411,1,100
d2s0,4,4,-7.238052,-9.2316092,1,100
d2s0,4,8,-15.690412,-18.0874319,1,100
d2s0,4,9,-17.842296,-20.2732595,1,100
d2s0,4,16,-32.7045933,-35.4179982,1,100
d2s0,4,25,-52.2455774,-55.3080588,1,100
d2s0,4,27,-56.5492811,-59.6634697,1,100
d2s0,4,36,-75.9489439,-79.3401872,1,100
d2s0,4,49,-104.7070137,-108.3286692,1,100
d2s0,4,64,-136.8748755,-140.3257362,1,100
d2s0,4,81,-173.9005231,-177.5068599,1,100
d2s0,4,100,-215.1219897,-218.7245306,1,100
d2s0,4,121,-261.4073933,-265.1603232,1,100
d2s0,4,125,-270.053044,-273.7657233,1,100
d2s0,4,144,-311.0383157,-314.7462184,1,100
d2s0,4,169,-364.9668778,-368.7000596,1,100
d2s0,4,196,-422.9047581,-426.6468922,1,100
d2s0,4,216,-466.1521572,-469.9765454,1,100
d2s0,4,225,-485.1690202,-489.0274978,1,100
d2s0,4,256,-552.228108,-556.0676582,1,100
d2s0,4,289,-623.1106115,-626.9831636,1,100
d2s0,4,324,-698.1083389,-701.789374,1,100
d2s0,4,343,-738.8384349,-742.4963325,1,100
d2s0,4,361,-777.4502678,-781.0521966,1,100
d2s0,4,400,-861.8386361,-865.4736525,1,100
d2s0,4,441,-949.3875245,-952.9817735,1,100
d2s0,4,484,-1041.7245027,-1045.4371822,1,100
d2s0,4,512,-1101.4640825,-1105.1787389,1,100
d2s0,4,529,-1137.9435442,-1141.6702324,1,100
d2s0,4,576,-1239.0692722,-1242.811162,1,100
d2s0,4,625,-1343.2623152,-1346.9123088,1,100
d2s0,4,676,-1452.8238842,-1456.5721177,1,100
d2s0,4,729,-1565.0078201,-1568.7064363,1,100
d2s0,4,784,-1682.2239541,-1685.8566605,1,100
d2s0,4,841,-1805.0356404,-1808.6856508,1,100
d2s0,4,900,-1930.0728954,-1933.7653414,1,100
d2s0,4,961,-2060.6723821,-2064.3009078,1,100
d2s0,4,1000,-2143.200283,-2146.819478,1,100
d2s0,4,1024,-2193.5893772,-2197.1775785,1,100
d2s0,4,1089,-2332.2994561,-2335.9456395,1,100
d2s0,4,1156,-2476.3731696,-2480.0993515,1,100
d2s0,4,1225,-2624.6744485,-2628.5082141,1,100
d2s0,4,1296,-2776.5143546,-2780.3580899,1,100
d2s0,4,1331,-2852.0361427,-2855.9827911,1,100
d2s0,4,1369,-2933.9551269,-2937.9216131,1,100
d2s0,4,1444,-3095.553485,-3099.5253046,1,100
d2s0,4,1521,-3261.4925261,-3265.3957047,1,100
d2s0,4,1600,-3432.513001,-3436.4435043,1,100
d2s0,4,1681,-3605.8406206,-3609.7299505,1,100
d2s0,4,1728,-3706.1982258,-3710.0805984,1,100
d2s0,4,1764,-3783.1072715,-3786.9830829,1,100
d2s0,4,1849,-3963.0993807,-3966.889749,1,100
d2s0,4,1936,-4151.2856807,-4155.0424218,1,100
d2s0,4,2025,-4341.2879744,-4345.0970132,1,100
d2s0,4,2116,-4536.7535089,-4540.6570708,1,100
d2s0,4,2197,-4709.9632423,-4713.7443934,1,100
d2s0,4,2209,-4735.6275845,-4739.4501819,1,100
d2s0,4,2304,-4940.0774873,-4943.8182035,1,100
d2s0,4,2401,-5148.6162929,-5152.2535428,1,100
d2s0,4,2500,-5362.5060906,-5366.0977645,1,100
d2s0,4,2601,-5580.9824866,-5584.6477784,1,100
d2s0,4,2704,-5802.3177229,-5806.0396593,1,100
d2s0,4,2744,-5889.0248493,-5892.7338079,1,100
d2s0,4,2809,-6026.9868307,-6030.6026581,1,100
d2s0,4,2916,-6256.4804633,-6260.0185262,1,100
d2s0,4,3025,-6489.4810857,-6493.0110341,1,100
d2s0,4,3136,-6726.71248,-6730.241854,1,100
d2s0,4,3249,-6968.8330823,-6972.4492381,1,100
d2s0,4,3364,-7215.4635226,-7219.0745451,1,100
d2s0,4,3375,-7239.1965058,-7242.8275241,1,100
d2s0,4,3481,-7467.3099666,-7470.9783312,1,100
d2s0,4,3600,-7724.1508669,-7727.7932216,1,100
d2s0,4,3721,-7980.5965187,-7984.1842072,1,100
d2s0,4,3844,-8243.2842075,-8246.8641089,1,100
d2s0,4,3969,-8511.7595694,-8515.3562532,1,100
d2s0,4,4096,-8784.2091303,-8787.7714517,1,100
d2s0,4,4225,-9061.3606204,-9064.9572227,1,100
d2s0,4,4356,-9341.691764,-9345.3293259,1,100
d2s0,4,4489,-9627.9069754,-9631.5707429,1,100
d2s0,4,4624,-9916.6657959,-9920.2896873,1,100
d2s0,4,4761,-10208.5158834,-10212.0985785,1,100
d2s0,4,4900,-10507.9038587,-10511.4677193,1,100
d2s0,4,4913,-10535.5096071,-10539.0866955,1,100
d2s0,4,5041,-10808.1747173,-10811.7336504,1,100
d2s0,4,5184,-11114.8122422,-11118.4248076,1,100
d2s0,4,5329,-11426.2373015,-11429.9013664,1,100
d2s0,4,5476,-11742.2132077,-11745.8562439,1,100
d2s0,4,5625,-12061.5153755,-12065.2072986,1,100
d2s0,4,5776,-12384.5287814,-12388.2331273,1,100
d2s0,4,5832,-12504.9212738,-12508.6033233,1,100
d2s0,4,5929,-12712.7739371,-12716.4504624,1,100
d2s0,4,6084,-13043.7625847,-13047.3741958,1,100
d2s0,4,6241,-13379.6755856,-13383.2697909,1,100
d2s0,4,6400,-13719.2390435,-13722.8339705,1,100
d2s0,4,6561,-14064.6131404,-14068.263071,1,100
d2s0,4,6724,-14415.4755473,-14419.1001302,1,100
d2s0,4,6859,-14705.8485986,-14709.4634181,1,100
d2s0,4,6889,-14770.4928872,-14774.0840492,1,100
d2s0,4,7056,-15129.3476829,-15132.9466922,1,100
d2s0,4,7225,-15491.1755587,-15494.792737,1,100
d2s0,4,7396,-15859.6384628,-15863.2605879,1,100
d2s0,4,7569,-16230.7596711,-16234.3909742,1,100
d2s0,4,7744,-16604.1780418,-16607.7510465,1,100
d2s0,4,7921,-16983.9745478,-16987.5628431,1,100
d2s0,4,8000,-17153.8970375,-17157.4887634,1,100
d2s0,4,8100,-17365.8796479,-17369.477093,1,100
d2s0,4,8281,-17752.7547722,-17756.3159144,1,100
d2s0,4,8464,-18145.3908952,-18148.9297709,1,100
d2s0,4,8649,-18543.7048582,-18547.21435,1,100
d2s0,4,8836,-18945.2896853,-18948.7738813,1,100
d2s0,4,9025,-19350.0158854,-19353.5684344,1,100
d2s0,4,9216,-19761.2410316,-19764.8448239,1,100
d2s0,4,9261,-19858.1628346,-19861.8034118,1,100
d2s0,4,9409,-20175.9227545,-20179.5392411,1,100
d2s0,4,9604,-20591.6069082,-20595.2097502,1,100
d2s0,4,9801,-21010.8136386,-21014.4039995,1,100
d2s0,4,10000,-21434.8655972,-21438.5525931,1,100
d2s0,4,10201,-21866.7413311,-21870.4621325,1,100
d2s0,4,10404,-22303.3142805,-22307.0744942,1,100
d2s0,4,10609,-22745.4379003,-22749.246746,1,100
d2s0,4,10648,-22829.6981535,-22833.4944384,1,100
d2s0,4,10816,-23189.8585504,-23193.6706934,1,100
d2s0,4,11025,-23636.7781934,-23640.5541443,1,100
d2s0,4,11236,-24092.7656715,-24096.5347397,1,100
d2s0,4,11449,-24547.4928437,-24551.2862707,1,100
d2s0,4,11664,-25008.7430369,-25012.4977895,1,100
d2s0,4,11881,-25475.3283692,-25479.1126977,1,100
d2s0,4,12100,-25946.2316013,-25950.030301,1,100
d2s0,4,12167,-26089.5485987,-26093.3495408,1,100
d2s0,4,12321,-26419.1365898,-26422.987946,1,100
d2s0,4,12544,-26898.3100803,-26902.2177158,1,100
d2s0,4,12769,-27379.8775127,-27383.8136431,1,100
d2s0,4,12996,-27865.7991756,-27869.7992007,1,100
d2s0,4,13225,-28356.6318355,-28360.6328821,1,100
d2s0,4,13456,-28852.5749335,-28856.5791786,1,100
d2s0,4,13689,-29353.8096073,-29357.8338585,1,100
d2s0,4,13824,-29643.5900508,-29647.5896015,1,100
d2s0,4,13924,-29858.2746041,-29862.2587132,1,100
d2s0,4,14161,-30367.6925657,-30371.6596363,1,100
d2s0,4,14400,-30879.7302884,-30883.6870005,1,100
d2s0,4,14641,-31396.0150703,-31399.9755313,1,100
d2s0,4,14884,-31913.7622962,-31917.6816531,1,100
d2s0,4,15129,-32438.2355546,-32442.1420616,1,100
d2s0,4,15376,-32965.9035731,-32969.7805772,1,100
d2s0,4,15625,-33497.524675,-33501.4234241,1,100
d2s0,4,15876,-34033.7346879,-34037.6115313,1,100
d2s0,4,16129,-34574.4912801,-34578.3546543,1,100
d2s0,4,16384,-35122.9834093,-35126.9147333,1,100
d2s0,4,16641,-35675.2415564,-35679.1432226,1,100
d2s0,4,16900,-36231.1419888,-36235.0275868,1,100
d2s0,4,17161,-36793.1608088,-36797.0844978,1,100
d2s0,4,17424,-37356.1841863,-37360.1224756,1,100
d2s0,4,17576,-37681.3851908,-37685.3352023,1,100
d2s0,4,17689,-37924.7140757,-37928.6838423,1,100
d2s0,4,17956,-38499.3074691,-38503.2565174,1,100
d2s0,4,18225,-39078.1053126,-39082.0459953,1,100
d2s0,4,18496,-39658.1822532,-39662.1591208,1,100
d2s0,4,18769,-40244.2472715,-40248.2137324,1,100
d2s0,4,19044,-40834.3756604,-40838.3467894,1,100
d2s0,4,19321,-41431.6892564,-41435.6652702,1,100
d2s0,4,19600,-42028.3841648,-42032.2970288,1,100
d2s0,4,19683,-42206.1675604,-42210.0793655,1,100
d2s0,4,19881,-42630.4549401,-42634.3626737,1,100
d2s0,4,20164,-43237.0463002,-43240.9623741,1,100
d2s0,4,20449,-43849.9459453,-43853.8553183,1,100
d2s0,4,20736,-44466.151263,-44470.0416409,1,100
d2s0,4,21025,-45085.5728929,-45089.4307462,1,100
d2s0,4,21316,-45711.5815443,-45715.4945104,1,100
d2s0,4,21609,-46339.5312132,-46343.407264,1,100
d2s0,4,21904,-46972.4288999,-46976.283447,1,100
d2s0,4,21952,-47074.8603087,-47078.7249897,1,100
d2s0,4,22201,-47609.1325218,-47613.0150519,1,100
d2s0,4,22500,-48253.1040059,-48257.0383302,1,100
d2s0,4,22801,-48897.8277924,-48901.7456327,1,100
d2s0,4,23104,-49547.5686158,-49551.486092,1,100
d2s0,4,23409,-50202.1191371,-50206.0429311,1,100
d2s0,4,23716,-50858.9945001,-50862.9081858,1,100
d2s0,4,24025,-51522.6766916,-51526.6273851,1,100
d2s0,4,24336,-52190.2687502,-52194.2192564,1,100
d2s0,4,24389,-52304.4668298,-52308.4051074,1,100
d2s0,4,24649,-52861.6401793,-52865.5857069,1,100
d2s0,4,24964,-53537.9530946,-53541.882567,1,100
d2s0,4,25281,-54217.9601574,-54221.8542207,1,100
d2s0,4,25600,-54902.2249998,-54906.1470186,1,100
d2s0,4,25921,-55588.8295338,-55592.7449656,1,100
d2s0,4,26244,-56281.4869295,-56285.3602661,1,100
d2s0,4,26569,-56976.4217171,-56980.25003,1,100
d2s0,4,26896,-57676.1281786,-57679.9215552,1,100
d2s0,4,27000,-57898.1473317,-57901.9447076,1,100
d2s0,4,27225,-58380.1431202,-58383.9550125,1,100
d2s0,4,27556,-59088.6492986,-59092.4178424,1,100
d2s0,4,27889,-59800.8191138,-59804.5467636,1,100
d2s0,4,28224,-60518.1440606,-60521.8537952,1,100
d2s0,4,28561,-61241.1885547,-61244.9500468,1,100
d2s0,4,28900,-61968.0468454,-61971.8054428,1,100
d2s0,4,29241,-62702.1743474,-62705.9350606,1,100
d2s0,4,29584,-63430.352254,-63434.0559851,1,100
d2s0,4,29791,-63876.1477243,-63879.8411499,1,100
d2s0,4,29929,-64172.5081298,-64176.2124789,1,100
d2s0,4,30276,-64915.527409,-64919.2085797,1,100
d2s0,4,30625,-65662.3773374,-65666.069423,1,100
d2s0,4,30976,-66414.5849854,-66418.304055,1,100
d2s0,4,31329,-67172.2992778,-67175.9855566,1,100
d2s0,4,31684,-67936.7073086,-67940.4756405,1,100
d2s0,4,32041,-68705.2297646,-68709.0417847,1,100
d2s0,4,32400,-69473.9929684,-69477.7760292,1,100
d2s0,4,32761,-70248.7242631,-70252.5038316,1,100
d2s0,4,32768,-70263.4849908,-70267.265752,1,100
d2s0,4,33124,-71026.6613615,-71030.4286041,1,100
d2s0,4,33489,-71809.702915,-71813.4768427,1,100
d2s0,4,33856,-72597.0969652,-72600.8637628,1,100
d2s0,4,34225,-73388.7771124,-73392.5505129,1,100
d2s0,4,34596,-74183.096943,-74186.8642813,1,100
d2s0,4,34969,-74981.145029,-74984.9150365,1,100
d2s0,4,35344,-75784.2095359,-75787.9982156,1,100
d2s0,4,35721,-76591.8390006,-76595.6061639,1,100
d2s0,4,35937,-77055.4384028,-77059.2035928,1,100
d2s0,4,36100,-77404.7594183,-77408.5272198,1,100
d2s0,4,36481,-78220.968548,-78224.7076668,1,100
d2s0,4,36864,-79044.0758595,-79047.8212655,1,100
d2s0,4,37249,-79867.1024996,-79870.8455531,1,100
d2s0,4,37636,-80695.3503293,-80699.1068311,1,100
d2s0,4,38025,-81529.1417327,-81532.8569997,1,100
d2s0,4,38416,-82365.1821393,-82368.8344504,1,100
d2s0,4,38809,-83209.6184862,-83213.261996,1,100
d2s0,4,39204,-84054.227435,-84057.8409667,1,100
d2s0,4,39304,-84269.0728381,-84272.7094269,1,100
d2s0,4,39601,-84906.2618443,-84909.9272858,1,100
d2s0,4,40000,-85761.3756578,-85765.0131054,1,100
d2s0,4,40401,-86620.1657749,-86623.7643259,1,100
d2s0,4,40804,-87482.7609166,-87486.3763887,1,100
d2s0,4,41209,-88352.3132805,-88355.9141395,1,100
d2s0,4,41616,-89226.2347328,-89229.836071,1,100
d2s0,4,42025,-90099.3852255,-90102.959235,1,100
d2s0,4,42436,-90983.7468262,-90987.3361487,1,100
d2s0,4,42849,-91871.296538,-91874.8892029,1,100
d2s0,4,42875,-91927.6919637,-91931.2821024,1,100
d2s0,4,43264,-92764.3287461,-92767.9128757,1,100
d2s0,4,43681,-93660.5684235,-93664.1652839,1,100
d2s0,4,44100,-94561.0763746,-94564.6814498,1,100
d2s0,4,44521,-95464.6888363,-95468.3026293,1,100
d2s0,4,44944,-96370.4748698,-96374.0704132,1,100
d2s0,4,45369,-97283.7223475,-97287.3554464,1,100
d2s0,4,45796,-98201.2028985,-98204.8363166,1,100
d2s0,4,46225,-99117.9743674,-99121.6287732,1,100
d2s0,4,46656,-100040.996715,-100044.665211,1,100
d2s0,4,47089,-100967.079838,-100970.717447,1,100
d2s0,4,47524,-101901.100829,-101904.717181,1,100
d2s0,4,47961,-102837.143423,-102840.783799,1,100
d2s0,4,48400,-103778.552343,-103782.213226,1,100
d2s0,4,48841,-104727.370459,-104731.077863,1,100
d2s0,4,49284,-105679.70133,-105683.460912,1,100
d2s0,4,49729,-106634.338662,-106638.144824,1,100
d2s0,5,1,-1.1806756,-2.261411,1,100
d2s0,5,4,-7.1173879,-9.2316092,1,100
d2s0,5,8,-15.521421,-18.0874319,1,100
d2s0,5,9,-17.6713814,-20.2732595,1,100
d2s0,5,16,-32.4659497,-35.4179982,1,100
d2s0,5,25,-51.9140344,-55.3080588,1,100
d2s0,5,27,-56.2109136,-59.6634697,1,100
d2s0,5,36,-75.5731553,-79.3401872,1,100
d2s0,5,49,-104.243383,-108.3286692,1,100
d2s0,5,64,-136.3458873,-140.3257362,1,100
d2s0,5,81,-173.3142698,-177.5068599,1,100
d2s0,5,100,-214.4584023,-218.7245306,1,100
d2s0,5,121,-260.6724397,-265.1603232,1,100
d2s0,5,125,-269.3221786,-273.7657233,1,100
d2s0,5,144,-310.2725382,-314.7462184,1,100
d2s0,5,169,-364.1780201,-368.7000596,1,100
d2s0,5,196,-422.0879815,-426.6468922,1,100
d2s0,5,216,-465.2844944,-469.9765454,1,100
d2s0,5,225,-484.3412592,-489.0274978,1,100
d2s0,5,256,-551.3445225,-556.0676582,1,100
d2s0,5,289,-622.240916,-626.9831636,1,100
d2s0,5,324,-697.2032707,-701.789374,1,100
d2s0,5,343,-737.9310791,-742.4963325,1,100
d2s0,5,361,-776.5040772,-781.0521966,1,100
d2s0,5,400,-860.9474321,-865.4736525,1,100
d2s0,5,441,-948.4630849,-952.9817735,1,100
d2s0,5,484,-1040.7741404,-1045.4371822,1,100
d2s0,5,512,-1100.5077319,-1105.1787389,1,100
d2s0,5,529,-1136.9963332,-1141.6702324,1,100
d2s0,5,576,-1238.136376,-1242.811162,1,100
d2s0,5,625,-1342.3635516,-1346.9123088,1,100
d2s0,5,676,-1451.9200296,-1456.5721177,1,100
d2s0,5,729,-1564.1024935,-1568.7064363,1,100
d2s0,5,784,-1681.3051614,-1685.8566605,1,100
d2s0,5,841,-1804.0610328,-1808.6856508,1,100
d2s0,5,900,-1929.0988031,-1933.7653414,1,100
d2s0,5,961,-2059.6904921,-2064.3009078,1,100
d2s0,5,1000,-2142.2211678,-2146.819478,1,100
d2s0,5,1024,-2192.5948586,-2197.1775785,1,100
d2s0,5,1089,-2331.2978275,-2335.9456395,1,100
d2s0,5,1156,-2475.3617796,-2480.0993515,1,100
d2s0,5,1225,-2623.6751865,-2628.5082141,1,100
d2s0,5,1296,-2775.5494895,-2780.3580899,1,100
d2s0,5,1331,-2851.0826113,-2855.9827911,1,100
d2s0,5,1369,-2932.9735657,-2937.9216131,1,100
d2s0,5,1444,-3094.5253937,-3099.5253046,1,100
d2s0,5,1521,-3260.483043,-3265.3957047,1,100
d2s0,5,1600,-3431.4762604,-3436.4435043,1,100
d2s0,5,1681,-3604.8099487,-3609.7299505,1,100
d2s0,5,1728,-3705.1465631,-3710.0805984,1,100
d2s0,5,1764,-3782.0504542,-3786.9830829,1,100
d2s0,5,1849,-3962.0650986,-3966.889749,1,100
d2s0,5,1936,-4150.1798063,-4155.0424218,1,100
d2s0,5,2025,-4340.1541899,-4345.0970132,1,100
d2s0,5,2116,-4535.6790738,-4540.6570708,1,100
d2s0,5,2197,-4708.915201,-4713.7443934,1,100
d2s0,5,2209,-4734.5852412,-4739.4501819,1,100
d2s0,5,2304,-4939.0166571,-4943.8182035,1,100
d2s0,5,2401,-5147.5777953,-5152.2535428,1,100
d2s0,5,2500,-5361.4648667,-5366.0977645,1,100
d2s0,5,2601,-5579.9290234,-5584.6477784,1,100
d2s0,5,2704,-5801.2747192,-5806.0396593,1,100
d2s0,5,2744,-5887.9511978,-5892.7338079,1,100
d2s0,5,2809,-6025.9091337,-6030.6026581,1,100
d2s0,5,2916,-6255.3880766,-6260.0185262,1,100
d2s0,5,3025,-6488.3931163,-6493.0110341,1,100
d2s0,5,3136,-6725.6244496,-6730.241854,1,100
d2s0,5,3249,-6967.7442647,-6972.4492381,1,100
d2s0,5,3364,-7214.3788736,-7219.0745451,1,100
d2s0,5,3375,-7238.1052286,-7242.8275241,1,100
d2s0,5,3481,-7466.2395952,-7470.9783312,1,100
d2s0,5,3600,-7723.0717819,-7727.7932216,1,100
d2s0,5,3721,-7979.5441911,-7984.1842072,1,100
d2s0,5,3844,-8242.2296282,-8246.8641089,1,100
d2s0,5,3969,-8510.6952943,-8515.3562532,1,100
d2s0,5,4096,-8783.1497283,-8787.7714517,1,100
d2s0,5,4225,-9060.3052351,-9064.9572227,1,100
d2s0,5,4356,-9340.6326988,-9345.3293259,1,100
d2s0,5,4489,-9626.8425086,-9631.5707429,1,100
d2s0,5,4624,-9915.6071662,-9920.2896873,1,100
d2s0,5,4761,-10207.4459941,-10212.0985785,1,100
d2s0,5,4900,-10506.8636058,-10511.4677193,1,100
d2s0,5,4913,-10534.4739133,-10539.0866955,1,100
d2s0,5,5041,-10807.1322287,-10811.7336504,1,100
d2s0,5,5184,-11113.7750543,-11118.4248076,1,100
d2s0,5,5329,-11425.1760891,-11429.9013664,1,100
d2s0,5,5476,-11741.1130047,-11745.8562439,1,100
d2s0,5,5625,-12060.3948335,-12065.2072986,1,100
d2s0,5,5776,-12383.4432065,-12388.2331273,1,100
d2s0,5,5832,-12503.8488389,-12508.6033233,1,100
d2s0,5,5929,-12711.6700926,-12716.4504624,1,100
d2s0,5,6084,-13042.6640392,-13047.3741958,1,100
d2s0,5,6241,-13378.5658898,-13383.2697909,1,100
d2s0,5,6400,-13718.1424326,-13722.8339705,1,100
d2s0,5,6561,-14063.5344968,-14068.263071,1,100
d2s0,5,6724,-14414.4201301,-14419.1001302,1,100
d2s0,5,6859,-14704.8046248,-14709.4634181,1,100
d2s0,5,6889,-14769.4641914,-14774.0840492,1,100
d2s0,5,7056,-15128.3462292,-15132.9466922,1,100
d2s0,5,7225,-15490.1693523,-15494.792737,1,100
d2s0,5,7396,-15858.6062619,-15863.2605879,1,100
d2s0,5,7569,-16229.7132138,-16234.3909742,1,100
d2s0,5,7744,-16603.1051047,-16607.7510465,1,100
d2s0,5,7921,-16982.8991428,-16987.5628431,1,100
d2s0,5,8000,-17152.8141958,-17157.4887634,1,100
d2s0,5,8100,-17364.7982791,-17369.477093,1,100
d2s0,5,8281,-17751.6628212,-17756.3159144,1,100
d2s0,5,8464,-18144.3191214,-18148.9297709,1,100
d2s0,5,8649,-18542.61576,-18547.21435,1,100
d2s0,5,8836,-18944.2172202,-18948.7738813,1,100
d2s0,5,9025,-19348.9610753,-19353.5684344,1,100
d2s0,5,9216,-19760.1903514,-19764.8448239,1,100
d2s0,5,9261,-19857.0986423,-19861.8034118,1,100
d2s0,5,9409,-20174.8509913,-20179.5392411,1,100
d2s0,5,9604,-20590.5347962,-20595.2097502,1,100
d2s0,5,9801,-21009.7210268,-21014.4039995,1,100
d2s0,5,10000,-21433.7734887,-21438.5525931,1,100
d2s0,5,10201,-21865.6395074,-21870.4621325,1,100
d2s0,5,10404,-22302.2169185,-22307.0744942,1,100
d2s0,5,10609,-22744.3065254,-22749.246746,1,100
d2s0,5,10648,-22828.5824739,-22833.4944384,1,100
d2s0,5,10816,-23188.7418433,-23193.6706934,1,100
d2s0,5,11025,-23635.6774097,-23640.5541443,1,100
d2s0,5,11236,-24091.633362,-24096.5347397,1,100
d2s0,5,11449,-24546.3513183,-24551.2862707,1,100
d2s0,5,11664,-25007.6288948,-25012.4977895,1,100
d2s0,5,11881,-25474.1716259,-25479.1126977,1,100
d2s0,5,12100,-25945.0353597,-25950.030301,1,100
d2s0,5,12167,-26088.3524999,-26093.3495408,1,100
d2s0,5,12321,-26417.9426194,-26422.987946,1,100
d2s0,5,12544,-26897.1242362,-26902.2177158,1,100
d2s0,5,12769,-27378.6976634,-27383.8136431,1,100
d2s0,5,12996,-27864.6516382,-27869.7992007,1,100
d2s0,5,13225,-28355.4730105,-28360.6328821,1,100
d2s0,5,13456,-28851.4262035,-28856.5791786,1,100
d2s0,5,13689,-29352.6599912,-29357.8338585,1,100
d2s0,5,13824,-29642.4349891,-29647.5896015,1,100
d2s0,5,13924,-29857.1000206,-29862.2587132,1,100
d2s0,5,14161,-30366.5166805,-30371.6596363,1,100
d2s0,5,14400,-30878.568595,-30883.6870005,1,100
d2s0,5,14641,-31394.8415562,-31399.9755313,1,100
d2s0,5,14884,-31912.5950344,-31917.6816531,1,100
d2s0,5,15129,-32437.0893197,-32442.1420616,1,100
d2s0,5,15376,-32964.7553094,-32969.7805772,1,100
d2s0,5,15625,-33496.362463,-33501.4234241,1,100
d2s0,5,15876,-34032.5813711,-34037.6115313,1,100
d2s0,5,16129,-34573.3431143,-34578.3546543,1,100
d2s0,5,16384,-35121.8197043,-35126.9147333,1,100
d2s0,5,16641,-35674.0678272,-35679.1432226,1,100
d2s0,5,16900,-36229.9560626,-36235.0275868,1,100
d2s0,5,17161,-36791.96316,-36797.0844978,1,100
d2s0,5,17424,-37354.9983983,-37360.1224756,1,100
d2s0,5,17576,-37680.1885073,-37685.3352023,1,100
d2s0,5,17689,-37923.4874977,-37928.6838423,1,100
d2s0,5,17956,-38498.0713866,-38503.2565174,1,100
d2s0,5,18225,-39076.8796982,-39082.0459953,1,100
d2s0,5,18496,-39656.9988798,-39662.1591208,1,100
d2s0,5,18769,-40243.078147,-40248.2137324,1,100
d2s0,5,19044,-40833.2395302,-40838.3467894,1,100
d2s0,5,19321,-41430.5411832,-41435.6652702,1,100
d2s0,5,19600,-42027.2344425,-42032.2970288,1,100
d2s0,5,19683,-42205.0110794,-42210.0793655,1,100
d2s0,5,19881,-42629.2852492,-42634.3626737,1,100
d2s0,5,20164,-43235.8592529,-43240.9623741,1,100
d2s0,5,20449,-43848.7879967,-43853.8553183,1,100
d2s0,5,20736,-44464.9947782,-44470.0416409,1,100
d2s0,5,21025,-45084.4159983,-45089.4307462,1,100
d2s0,5,21316,-45710.3873769,-45715.4945104,1,100
d2s0,5,21609,-46338.3318981,-46343.407264,1,100
d2s0,5,21904,-46971.2260035,-46976.283447,1,100
d2s0,5,21952,-47073.6471099,-47078.7249897,1,100
d2s0,5,22201,-47607.9366862,-47613.0150519,1,100
d2s0,5,22500,-48251.8740051,-48257.0383302,1,100
d2s0,5,22801,-48896.6141063,-48901.7456327,1,100
d2s0,5,23104,-49546.3384161,-49551.486092,1,100
d2s0,5,23409,-50200.8899833,-50206.0429311,1,100
d2s0,5,23716,-50857.7556308,-50862.9081858,1,100
d2s0,5,24025,-51521.4470923,-51526.6273851,1,100
d2s0,5,24336,-52189.0491696,-52194.2192564,1,100
d2s0,5,24389,-52303.2551974,-52308.4051074,1,100
d2s0,5,24649,-52860.4410028,-52865.5857069,1,100
d2s0,5,24964,-53536.758428,-53541.882567,1,100
d2s0,5,25281,-54216.7668025,-54221.8542207,1,100
d2s0,5,25600,-54901.0132129,-54906.1470186,1,100
d2s0,5,25921,-55587.6047103,-55592.7449656,1,100
